zipcode_label,median_income
ZCTA5 04217,47333
ZCTA5 04219,45813
ZCTA5 04220,45663
ZCTA5 04221,50417
ZCTA5 04222,73750
ZCTA5 04224,33445
ZCTA5 04226,50096
ZCTA5 04227,36324
ZCTA5 04228,-
ZCTA5 04231,45313
ZCTA5 04234,29516
ZCTA5 04236,66303
ZCTA5 04237,73906
ZCTA5 04238,58250
ZCTA5 04239,59769
ZCTA5 04240,39890
ZCTA5 04250,48199
ZCTA5 04252,58179
ZCTA5 04253,57944
ZCTA5 04254,31154
ZCTA5 04255,63250
ZCTA5 04256,60462
ZCTA5 04257,44306
ZCTA5 04258,67961
ZCTA5 04259,66985
ZCTA5 04260,65446
ZCTA5 04261,53125
ZCTA5 04263,53705
ZCTA5 04265,56050
ZCTA5 04267,83000
ZCTA5 04268,41034
ZCTA5 04270,51359
ZCTA5 04271,-
ZCTA5 04274,63359
ZCTA5 04275,47750
ZCTA5 04276,30777
ZCTA5 04280,60225
ZCTA5 04281,42857
ZCTA5 04282,61688
ZCTA5 04284,64773
ZCTA5 04285,49219
ZCTA5 04286,-
ZCTA5 04287,55125
ZCTA5 04289,44531
ZCTA5 04290,54010
ZCTA5 04292,48750
ZCTA5 04294,45158
ZCTA5 04330,44127
ZCTA5 04342,70129
ZCTA5 04343,-
ZCTA5 04344,34845
ZCTA5 04345,54180
ZCTA5 04346,46893
ZCTA5 04347,54464
ZCTA5 04348,53830
ZCTA5 04349,61667
ZCTA5 04350,69706
ZCTA5 04351,70455
ZCTA5 04352,53906
ZCTA5 04353,45147
ZCTA5 04354,48882
ZCTA5 04355,74559
ZCTA5 04357,51563
ZCTA5 04358,53257
ZCTA5 04359,-
ZCTA5 04360,50938
ZCTA5 04363,55025
ZCTA5 04364,67207
ZCTA5 04401,46493
ZCTA5 04406,37188
ZCTA5 04408,49375
ZCTA5 04410,45063
ZCTA5 04411,51172
ZCTA5 04412,56354
ZCTA5 04413,46917
ZCTA5 04414,36713
ZCTA5 04415,34583
ZCTA5 04416,38125
ZCTA5 04417,32955
ZCTA5 04418,43021
ZCTA5 04419,62716
ZCTA5 04421,55313
ZCTA5 04422,50417
ZCTA5 04424,32333
ZCTA5 04426,43395
ZCTA5 04427,54000
ZCTA5 04428,56702
ZCTA5 04429,58726
ZCTA5 04430,37542
ZCTA5 04431,53750
ZCTA5 04434,46528
ZCTA5 04435,45789
ZCTA5 04438,43438
ZCTA5 04441,48426
ZCTA5 04442,-
ZCTA5 04443,37500
ZCTA5 04444,76087
ZCTA5 04448,39688
ZCTA5 04449,51523
ZCTA5 04450,61761
ZCTA5 04451,30536
ZCTA5 04453,39605
ZCTA5 04454,-
ZCTA5 04455,42917
ZCTA5 04456,57326
ZCTA5 04457,39842
ZCTA5 04459,32279
ZCTA5 04460,40583
ZCTA5 04461,60075
ZCTA5 04462,33266
ZCTA5 04463,30388
ZCTA5 04464,38125
ZCTA5 04468,38077
ZCTA5 04469,-
ZCTA5 04471,37167
ZCTA5 04472,55815
ZCTA5 04473,44427
ZCTA5 04474,57127
ZCTA5 04475,42031
ZCTA5 04476,47188
ZCTA5 04478,29844
ZCTA5 04479,41711
ZCTA5 04481,39779
ZCTA5 04485,60625
ZCTA5 04487,32083
ZCTA5 04488,64141
ZCTA5 04489,52125
ZCTA5 04490,48750
ZCTA5 04491,33750
ZCTA5 04492,42500
ZCTA5 04493,48344
ZCTA5 04495,39450
ZCTA5 04496,68571
ZCTA5 04497,26429
ZCTA5 04530,47760
ZCTA5 04535,65833
ZCTA5 04537,62117
ZCTA5 04538,44013
ZCTA5 04539,56364
ZCTA5 04541,171406
ZCTA5 04543,54671
ZCTA5 04544,65938
ZCTA5 04547,54948
ZCTA5 04548,60417
ZCTA5 04551,60556
ZCTA5 04553,64216
ZCTA5 04554,48194
ZCTA5 04555,59348
ZCTA5 04556,57798
ZCTA5 04558,85536
ZCTA5 04562,72431
ZCTA5 04563,54028
ZCTA5 04564,63125
ZCTA5 04568,42875
ZCTA5 04570,-
ZCTA5 04571,47029
ZCTA5 04572,40045
ZCTA5 04573,60833
ZCTA5 04574,48355
ZCTA5 04575,138333
ZCTA5 04576,50074
ZCTA5 04578,45130
ZCTA5 04579,74148
ZCTA5 04605,52645
ZCTA5 04606,37656
ZCTA5 04607,48063
ZCTA5 04609,53053
ZCTA5 04611,50192
ZCTA5 04612,60000
ZCTA5 04613,72083
ZCTA5 04614,48043
ZCTA5 04616,44219
ZCTA5 04617,60833
ZCTA5 04619,34845
ZCTA5 04622,40156
ZCTA5 04623,45885
ZCTA5 04624,50795
ZCTA5 04625,43000
ZCTA5 04626,49853
ZCTA5 04627,46652
ZCTA5 04628,44653
ZCTA5 04629,-
ZCTA5 04630,40893
ZCTA5 04631,29375
ZCTA5 04634,40953
ZCTA5 04635,63250
ZCTA5 04637,45179
ZCTA5 04640,45473
ZCTA5 04642,86563
ZCTA5 04643,37446
ZCTA5 04644,-
ZCTA5 04645,-
ZCTA5 04646,56071
ZCTA5 04648,41136
ZCTA5 04649,37941
ZCTA5 04650,-
ZCTA5 04652,34301
ZCTA5 04653,41394
ZCTA5 04654,38232
ZCTA5 04655,53125
ZCTA5 04657,49063
ZCTA5 04658,39457
ZCTA5 04660,77250
ZCTA5 04662,53542
ZCTA5 04664,45000
ZCTA5 04666,42885
ZCTA5 04667,37083
ZCTA5 04668,32500
ZCTA5 04669,54531
ZCTA5 04671,63929
ZCTA5 04673,38750
ZCTA5 04674,62917
ZCTA5 04675,-
ZCTA5 04676,46042
ZCTA5 04677,56719
ZCTA5 04679,57188
ZCTA5 04680,39375
ZCTA5 04681,40375
ZCTA5 04683,72589
ZCTA5 04684,58625
ZCTA5 04685,62188
ZCTA5 04686,33750
ZCTA5 04691,54375
ZCTA5 04693,38875
ZCTA5 04694,45694
ZCTA5 04730,40833
ZCTA5 04732,39420
ZCTA5 04733,48750
ZCTA5 04734,45438
ZCTA5 04735,44583
ZCTA5 04736,39933
ZCTA5 04739,37031
ZCTA5 04740,40455
ZCTA5 04741,-
ZCTA5 04742,30076
ZCTA5 04743,41070
ZCTA5 04745,48542
ZCTA5 04746,29643
ZCTA5 04747,37933
ZCTA5 04750,38413
ZCTA5 04756,38354
ZCTA5 04757,53784
ZCTA5 04758,39464
ZCTA5 04760,37500
ZCTA5 04761,49500
ZCTA5 04762,36591
ZCTA5 04763,37000
ZCTA5 04764,45625
ZCTA5 04765,36250
ZCTA5 04766,42917
ZCTA5 04768,42292
ZCTA5 04769,37036
ZCTA5 04772,36583
ZCTA5 04773,57039
ZCTA5 04774,26953
ZCTA5 04776,40435
ZCTA5 04777,31625
ZCTA5 04779,32500
ZCTA5 04780,43409
ZCTA5 04781,36417
ZCTA5 04783,38750
ZCTA5 04785,29583
ZCTA5 04786,45286
ZCTA5 04787,37614
ZCTA5 04841,40486
ZCTA5 04843,52500
ZCTA5 04847,56563
ZCTA5 04848,59635
ZCTA5 04849,57635
ZCTA5 04851,33750
ZCTA5 04852,44375
ZCTA5 04853,63125
ZCTA5 04854,57407
ZCTA5 04855,125714
ZCTA5 04856,62625
ZCTA5 04858,54107
ZCTA5 04859,50529
ZCTA5 04860,60658
ZCTA5 04861,46993
ZCTA5 04862,55719
ZCTA5 04863,52045
ZCTA5 04864,57000
ZCTA5 04901,41399
ZCTA5 04910,48571
ZCTA5 04911,33866
ZCTA5 04912,32159
ZCTA5 04915,52226
ZCTA5 04917,73144
ZCTA5 04918,52031
ZCTA5 04920,32684
ZCTA5 04921,34485
ZCTA5 04922,36250
ZCTA5 04923,29821
ZCTA5 04924,42332
ZCTA5 04925,55313
ZCTA5 04926,-
ZCTA5 04927,46625
ZCTA5 04928,36719
ZCTA5 04929,38750
ZCTA5 04930,33990
ZCTA5 04932,51797
ZCTA5 04933,-
ZCTA5 04936,72500
ZCTA5 04937,46332
ZCTA5 04938,40439
ZCTA5 04939,43750
ZCTA5 04940,-
ZCTA5 04941,51389
ZCTA5 04942,30352
ZCTA5 04943,31472
ZCTA5 04944,-
ZCTA5 04945,36667
ZCTA5 04947,48194
ZCTA5 04949,37262
ZCTA5 04950,40080
ZCTA5 04951,42250
ZCTA5 04952,49267
ZCTA5 04953,47750
ZCTA5 04955,51364
ZCTA5 04956,51786
ZCTA5 04957,48549
ZCTA5 04958,50511
ZCTA5 04961,44688
ZCTA5 04962,65370
ZCTA5 04963,50082
ZCTA5 04964,-
ZCTA5 04965,45769
ZCTA5 04966,36477
ZCTA5 04967,47765
ZCTA5 04969,52404
ZCTA5 04970,48981
ZCTA5 04971,53199
ZCTA5 04973,48500
ZCTA5 04974,34242
ZCTA5 04975,-
ZCTA5 04976,35884
ZCTA5 04978,60927
ZCTA5 04979,54417
ZCTA5 04981,56078
ZCTA5 04982,35893
ZCTA5 04983,35921
ZCTA5 04984,41000
ZCTA5 04985,21875
ZCTA5 04986,46875
ZCTA5 04987,37344
ZCTA5 04988,40288
ZCTA5 04989,55759
ZCTA5 04992,-
ZCTA5 05001,62480
ZCTA5 05031,81250
ZCTA5 05032,53365
ZCTA5 05033,48980
ZCTA5 05034,76161
ZCTA5 05035,54792
ZCTA5 05036,59688
ZCTA5 05037,77019
ZCTA5 05038,48864
ZCTA5 05039,51406
ZCTA5 05040,68015
ZCTA5 05041,66293
ZCTA5 05042,-
ZCTA5 05043,67083
ZCTA5 05045,65163
ZCTA5 05046,48550
ZCTA5 05048,61449
ZCTA5 05050,-
ZCTA5 05051,49375
ZCTA5 05052,53990
ZCTA5 05053,101875
ZCTA5 05055,108711
ZCTA5 05056,58750
ZCTA5 05058,58906
ZCTA5 05059,-
ZCTA5 05060,54485
ZCTA5 05061,62135
ZCTA5 05062,48942
ZCTA5 05065,59803
ZCTA5 05067,121000
ZCTA5 05068,50901
ZCTA5 05069,59063
ZCTA5 05070,93333
ZCTA5 05071,-
ZCTA5 05072,70078
ZCTA5 05075,82614
ZCTA5 05076,46250
ZCTA5 05077,61953
ZCTA5 05079,56579
ZCTA5 05081,25795
ZCTA5 05083,43958
ZCTA5 05084,59012
ZCTA5 05086,54875
ZCTA5 05089,52549
ZCTA5 05091,77039
ZCTA5 05101,42521
ZCTA5 05141,25469
ZCTA5 05142,48182
ZCTA5 05143,47883
ZCTA5 05146,53281
ZCTA5 05148,72500
ZCTA5 05149,49917
ZCTA5 05150,16944
ZCTA5 05151,53333
ZCTA5 05152,81719
ZCTA5 05153,51500
ZCTA5 05154,37875
ZCTA5 05155,43625
ZCTA5 05156,48576
ZCTA5 05158,46571
ZCTA5 05161,72188
ZCTA5 05201,47276
ZCTA5 05250,54231
ZCTA5 05251,62679
ZCTA5 05252,55833
ZCTA5 05253,82188
ZCTA5 05254,88125
ZCTA5 05255,49922
ZCTA5 05257,49390
ZCTA5 05260,85625
ZCTA5 05261,55293
ZCTA5 05262,65491
ZCTA5 05301,47681
ZCTA5 05340,53750
ZCTA5 05341,50781
ZCTA5 05342,41250
ZCTA5 05343,51333
ZCTA5 05345,56250
ZCTA5 05346,55201
ZCTA5 05350,35625
ZCTA5 05352,69750
ZCTA5 05353,60000
ZCTA5 05354,69500
ZCTA5 05355,49205
ZCTA5 05356,49886
ZCTA5 05358,60972
ZCTA5 05359,53438
ZCTA5 05360,51944
ZCTA5 05361,62583
ZCTA5 05362,125625
ZCTA5 05363,51767
ZCTA5 05401,41953
ZCTA5 05403,66258
ZCTA5 05404,45590
ZCTA5 05405,-
ZCTA5 05408,67370
ZCTA5 05439,-
ZCTA5 05440,55714
ZCTA5 05441,63164
ZCTA5 05442,60000
ZCTA5 05443,60930
ZCTA5 05444,63182
ZCTA5 05445,117407
ZCTA5 05446,68750
ZCTA5 05447,38750
ZCTA5 05448,73750
ZCTA5 05450,57524
ZCTA5 05452,76807
ZCTA5 05454,73222
ZCTA5 05455,84444
ZCTA5 05456,69583
ZCTA5 05457,65000
ZCTA5 05458,64679
ZCTA5 05459,47685
ZCTA5 05461,56512
ZCTA5 05462,77279
ZCTA5 05463,53750
ZCTA5 05464,65833
ZCTA5 05465,96058
ZCTA5 05468,76281
ZCTA5 05471,41838
ZCTA5 05472,63854
ZCTA5 05473,78125
ZCTA5 05474,74922
ZCTA5 05476,45854
ZCTA5 05477,84617
ZCTA5 05478,58845
ZCTA5 05481,-
ZCTA5 05482,100341
ZCTA5 05483,70114
ZCTA5 05485,60833
ZCTA5 05486,78125
ZCTA5 05487,68059
ZCTA5 05488,59943
ZCTA5 05489,98519
ZCTA5 05491,63724
ZCTA5 05492,67039
ZCTA5 05494,91875
ZCTA5 05495,78750
ZCTA5 05602,64417
ZCTA5 05640,56786
ZCTA5 05641,49160
ZCTA5 05647,43182
ZCTA5 05648,66667
ZCTA5 05649,78977
ZCTA5 05650,64583
ZCTA5 05651,54808
ZCTA5 05652,54226
ZCTA5 05653,51875
ZCTA5 05654,45227
ZCTA5 05655,54271
ZCTA5 05656,37375
ZCTA5 05657,103214
ZCTA5 05658,51507
ZCTA5 05660,78900
ZCTA5 05661,49452
ZCTA5 05663,68500
ZCTA5 05664,-
ZCTA5 05667,56875
ZCTA5 05669,58889
ZCTA5 05672,54549
ZCTA5 05673,77885
ZCTA5 05674,66250
ZCTA5 05675,56042
ZCTA5 05676,68688
ZCTA5 05677,64592
ZCTA5 05678,-
ZCTA5 05679,57938
ZCTA5 05680,59250
ZCTA5 05681,72981
ZCTA5 05682,54875
ZCTA5 05701,46688
ZCTA5 05730,62708
ZCTA5 05732,49107
ZCTA5 05733,53883
ZCTA5 05734,62875
ZCTA5 05735,56528
ZCTA5 05736,46375
ZCTA5 05737,64063
ZCTA5 05738,68534
ZCTA5 05739,58393
ZCTA5 05740,-
ZCTA5 05742,82212
ZCTA5 05743,46824
ZCTA5 05744,54423
ZCTA5 05747,50625
ZCTA5 05748,41250
ZCTA5 05751,58000
ZCTA5 05753,60368
ZCTA5 05757,56181
ZCTA5 05758,58750
ZCTA5 05759,52679
ZCTA5 05760,59000
ZCTA5 05761,54926
ZCTA5 05762,49821
ZCTA5 05763,54196
ZCTA5 05764,49417
ZCTA5 05765,61675
ZCTA5 05766,47946
ZCTA5 05767,50938
ZCTA5 05769,61154
ZCTA5 05770,64625
ZCTA5 05772,59821
ZCTA5 05773,56923
ZCTA5 05774,59271
ZCTA5 05775,36316
ZCTA5 05776,55156
ZCTA5 05777,59468
ZCTA5 05778,52109
ZCTA5 05819,44375
ZCTA5 05820,36190
ZCTA5 05821,63631
ZCTA5 05822,42625
ZCTA5 05824,54183
ZCTA5 05825,31875
ZCTA5 05826,55278
ZCTA5 05827,50147
ZCTA5 05828,58036
ZCTA5 05829,39573
ZCTA5 05830,45865
ZCTA5 05832,63750
ZCTA5 05833,57396
ZCTA5 05836,48594
ZCTA5 05837,40278
ZCTA5 05839,46333
ZCTA5 05841,61875
ZCTA5 05842,54167
ZCTA5 05843,43920
ZCTA5 05845,32396
ZCTA5 05846,34803
ZCTA5 05847,53661
ZCTA5 05850,60881
ZCTA5 05851,42300
ZCTA5 05853,35000
ZCTA5 05855,47200
ZCTA5 05857,59781
ZCTA5 05858,33000
ZCTA5 05859,42760
ZCTA5 05860,43942
ZCTA5 05862,63438
ZCTA5 05866,52125
ZCTA5 05867,58750
ZCTA5 05868,42083
ZCTA5 05871,49524
ZCTA5 05872,40735
ZCTA5 05873,56985
ZCTA5 05874,43611
ZCTA5 05875,60481
ZCTA5 05901,34375
ZCTA5 05902,35625
ZCTA5 05903,39559
ZCTA5 05904,20714
ZCTA5 05905,40667
ZCTA5 05906,41029
ZCTA5 05907,50536
ZCTA5 06001,122486
ZCTA5 06002,73593
ZCTA5 06010,64586
ZCTA5 06013,121635
ZCTA5 06016,81923
ZCTA5 06018,70446
ZCTA5 06019,90246
ZCTA5 06020,-
ZCTA5 06021,73000
ZCTA5 06022,-
ZCTA5 06023,90096
ZCTA5 06024,79423
ZCTA5 06026,93385
ZCTA5 06027,91800
ZCTA5 06029,82365
ZCTA5 06031,87891
ZCTA5 06032,96602
ZCTA5 06033,105930
ZCTA5 06035,101742
ZCTA5 06037,94545
ZCTA5 06039,83176
ZCTA5 06040,60906
ZCTA5 06042,79106
ZCTA5 06043,101667
ZCTA5 06051,32556
ZCTA5 06052,64955
ZCTA5 06053,49032
ZCTA5 06057,100000
ZCTA5 06058,77583
ZCTA5 06059,-
ZCTA5 06060,137464
ZCTA5 06061,-
ZCTA5 06062,62459
ZCTA5 06063,114688
ZCTA5 06065,98194
ZCTA5 06066,60790
ZCTA5 06067,79421
ZCTA5 06068,74353
ZCTA5 06069,77083
ZCTA5 06070,118538
ZCTA5 06071,101897
ZCTA5 06073,166250
ZCTA5 06074,105986
ZCTA5 06076,72500
ZCTA5 06078,102437
ZCTA5 06081,79559
ZCTA5 06082,73494
ZCTA5 06084,112740
ZCTA5 06085,91563
ZCTA5 06088,67375
ZCTA5 06089,103625
ZCTA5 06090,122308
ZCTA5 06091,-
ZCTA5 06092,142111
ZCTA5 06093,112469
ZCTA5 06095,89429
ZCTA5 06096,67072
ZCTA5 06098,60248
ZCTA5 06103,80030
ZCTA5 06105,32126
ZCTA5 06106,32550
ZCTA5 06107,122393
ZCTA5 06108,50361
ZCTA5 06109,81452
ZCTA5 06110,67118
ZCTA5 06111,79181
ZCTA5 06112,37089
ZCTA5 06114,36227
ZCTA5 06117,120799
ZCTA5 06118,54843
ZCTA5 06119,81117
ZCTA5 06120,25154
ZCTA5 06160,-
ZCTA5 06226,32053
ZCTA5 06231,104267
ZCTA5 06232,100507
ZCTA5 06234,74938
ZCTA5 06235,81204
ZCTA5 06237,100179
ZCTA5 06238,88562
ZCTA5 06239,46369
ZCTA5 06241,76753
ZCTA5 06242,83125
ZCTA5 06243,-
ZCTA5 06247,74679
ZCTA5 06248,104837
ZCTA5 06249,93531
ZCTA5 06250,85280
ZCTA5 06254,92279
ZCTA5 06255,68750
ZCTA5 06256,54596
ZCTA5 06259,88145
ZCTA5 06260,58490
ZCTA5 06262,62026
ZCTA5 06263,37452
ZCTA5 06264,93000
ZCTA5 06266,58558
ZCTA5 06268,48688
ZCTA5 06269,-
ZCTA5 06277,82731
ZCTA5 06278,68362
ZCTA5 06279,75885
ZCTA5 06280,65884
ZCTA5 06281,88828
ZCTA5 06282,59620
ZCTA5 06320,37357
ZCTA5 06330,65302
ZCTA5 06331,89213
ZCTA5 06332,71632
ZCTA5 06333,108152
ZCTA5 06334,81458
ZCTA5 06335,94592
ZCTA5 06336,-
ZCTA5 06339,85348
ZCTA5 06340,58331
ZCTA5 06350,-
ZCTA5 06351,67111
ZCTA5 06353,-
ZCTA5 06354,68367
ZCTA5 06355,91888
ZCTA5 06357,74384
ZCTA5 06359,78571
ZCTA5 06360,54407
ZCTA5 06365,74083
ZCTA5 06370,80915
ZCTA5 06371,92931
ZCTA5 06373,38438
ZCTA5 06374,66830
ZCTA5 06375,91509
ZCTA5 06376,-
ZCTA5 06377,76774
ZCTA5 06378,93308
ZCTA5 06379,68500
ZCTA5 06380,42639
ZCTA5 06382,66345
ZCTA5 06384,78375
ZCTA5 06385,76186
ZCTA5 06387,96786
ZCTA5 06389,-
ZCTA5 06390,150703
ZCTA5 06401,45467
ZCTA5 06403,88355
ZCTA5 06405,75631
ZCTA5 06409,31905
ZCTA5 06410,107388
ZCTA5 06412,86675
ZCTA5 06413,76297
ZCTA5 06414,-
ZCTA5 06415,100782
ZCTA5 06416,85856
ZCTA5 06417,69028
ZCTA5 06418,57500
ZCTA5 06419,113413
ZCTA5 06420,108188
ZCTA5 06422,116232
ZCTA5 06423,82875
ZCTA5 06424,99602
ZCTA5 06426,98185
ZCTA5 06437,107587
ZCTA5 06438,91094
ZCTA5 06441,111336
ZCTA5 06442,74421
ZCTA5 06443,108167
ZCTA5 06444,-
ZCTA5 06447,110250
ZCTA5 06450,60655
ZCTA5 06451,54422
ZCTA5 06455,111579
ZCTA5 06456,-
ZCTA5 06457,63914
ZCTA5 06460,84784
ZCTA5 06461,91435
ZCTA5 06467,107589
ZCTA5 06468,109631
ZCTA5 06469,76406
ZCTA5 06470,116959
ZCTA5 06471,78898
ZCTA5 06472,86250
ZCTA5 06473,97188
ZCTA5 06475,74185
ZCTA5 06477,109538
ZCTA5 06478,104316
ZCTA5 06479,90417
ZCTA5 06480,88433
ZCTA5 06481,75625
ZCTA5 06482,112733
ZCTA5 06483,75550
ZCTA5 06484,89250
ZCTA5 06488,90324
ZCTA5 06489,90187
ZCTA5 06492,77181
ZCTA5 06498,95833
ZCTA5 06510,52297
ZCTA5 06511,38614
ZCTA5 06512,59407
ZCTA5 06513,40427
ZCTA5 06514,72072
ZCTA5 06515,51136
ZCTA5 06516,55299
ZCTA5 06517,83945
ZCTA5 06518,72943
ZCTA5 06519,26712
ZCTA5 06524,109844
ZCTA5 06525,138320
ZCTA5 06604,35934
ZCTA5 06605,43580
ZCTA5 06606,55304
ZCTA5 06607,39874
ZCTA5 06608,33536
ZCTA5 06610,43867
ZCTA5 06611,115346
ZCTA5 06612,136786
ZCTA5 06614,81576
ZCTA5 06615,58897
ZCTA5 06702,12036
ZCTA5 06704,37362
ZCTA5 06705,45663
ZCTA5 06706,41022
ZCTA5 06708,52074
ZCTA5 06710,28855
ZCTA5 06712,102617
ZCTA5 06716,87045
ZCTA5 06750,64531
ZCTA5 06751,91359
ZCTA5 06752,102250
ZCTA5 06754,93333
ZCTA5 06755,94073
ZCTA5 06756,96157
ZCTA5 06757,58917
ZCTA5 06758,93000
ZCTA5 06759,83686
ZCTA5 06762,105179
ZCTA5 06763,88929
ZCTA5 06770,63368
ZCTA5 06776,83080
ZCTA5 06777,96875
ZCTA5 06778,64573
ZCTA5 06779,66349
ZCTA5 06782,82409
ZCTA5 06783,119167
ZCTA5 06784,112756
ZCTA5 06785,81719
ZCTA5 06786,67329
ZCTA5 06787,67181
ZCTA5 06790,61340
ZCTA5 06791,104205
ZCTA5 06793,91033
ZCTA5 06794,93274
ZCTA5 06795,97043
ZCTA5 06796,80972
ZCTA5 06798,82923
ZCTA5 06801,97416
ZCTA5 06804,113131
ZCTA5 06807,144583
ZCTA5 06810,58073
ZCTA5 06811,89196
ZCTA5 06812,104402
ZCTA5 06820,208848
ZCTA5 06824,140313
ZCTA5 06825,103250
ZCTA5 06830,107086
ZCTA5 06831,140924
ZCTA5 06840,174677
ZCTA5 06850,88591
ZCTA5 06851,93887
ZCTA5 06853,136189
ZCTA5 06854,66075
ZCTA5 06855,78295
ZCTA5 06856,-
ZCTA5 06870,217361
ZCTA5 06877,151250
ZCTA5 06878,207500
ZCTA5 06880,178421
ZCTA5 06883,219868
ZCTA5 06890,186488
ZCTA5 06896,129871
ZCTA5 06897,180677
ZCTA5 06901,72218
ZCTA5 06902,70553
ZCTA5 06903,203861
ZCTA5 06905,116567
ZCTA5 06906,78371
ZCTA5 06907,87227
ZCTA5 07001,68426
ZCTA5 07002,56701
ZCTA5 07003,74961
ZCTA5 07004,107417
ZCTA5 07005,109888
ZCTA5 07006,114096
ZCTA5 07008,73892
ZCTA5 07009,115926
ZCTA5 07010,67799
ZCTA5 07011,56285
ZCTA5 07012,86472
ZCTA5 07013,93005
ZCTA5 07014,96339
ZCTA5 07016,122848
ZCTA5 07017,41322
ZCTA5 07018,42335
ZCTA5 07020,103505
ZCTA5 07021,198750
ZCTA5 07022,56057
ZCTA5 07023,132292
ZCTA5 07024,76623
ZCTA5 07026,54037
ZCTA5 07027,79063
ZCTA5 07028,195714
ZCTA5 07029,61084
ZCTA5 07030,127523
ZCTA5 07031,74481
ZCTA5 07032,63222
ZCTA5 07033,108281
ZCTA5 07034,82626
ZCTA5 07035,92075
ZCTA5 07036,66166
ZCTA5 07039,153381
ZCTA5 07040,125036
ZCTA5 07041,104786
ZCTA5 07042,97920
ZCTA5 07043,191449
ZCTA5 07044,110745
ZCTA5 07045,162798
ZCTA5 07046,175556
ZCTA5 07047,57269
ZCTA5 07050,38506
ZCTA5 07052,93954
ZCTA5 07054,90355
ZCTA5 07055,34958
ZCTA5 07057,62648
ZCTA5 07058,114229
ZCTA5 07059,154429
ZCTA5 07060,57959
ZCTA5 07062,67664
ZCTA5 07063,72440
ZCTA5 07064,81912
ZCTA5 07065,69932
ZCTA5 07066,100000
ZCTA5 07067,103205
ZCTA5 07068,110208
ZCTA5 07069,122434
ZCTA5 07070,93787
ZCTA5 07071,73218
ZCTA5 07072,89419
ZCTA5 07073,77400
ZCTA5 07074,59700
ZCTA5 07075,102283
ZCTA5 07076,117765
ZCTA5 07077,76389
ZCTA5 07078,250000
ZCTA5 07079,121637
ZCTA5 07080,91250
ZCTA5 07081,110547
ZCTA5 07082,116615
ZCTA5 07083,81359
ZCTA5 07086,84841
ZCTA5 07087,43407
ZCTA5 07088,50299
ZCTA5 07090,159923
ZCTA5 07092,129405
ZCTA5 07093,51509
ZCTA5 07094,99883
ZCTA5 07095,80196
ZCTA5 07102,24353
ZCTA5 07103,27859
ZCTA5 07104,36547
ZCTA5 07105,45227
ZCTA5 07106,37421
ZCTA5 07107,30779
ZCTA5 07108,25192
ZCTA5 07109,67782
ZCTA5 07110,94128
ZCTA5 07111,39734
ZCTA5 07112,35765
ZCTA5 07114,26326
ZCTA5 07201,44655
ZCTA5 07202,44867
ZCTA5 07203,52480
ZCTA5 07204,67300
ZCTA5 07205,65717
ZCTA5 07206,43429
ZCTA5 07208,46572
ZCTA5 07302,113898
ZCTA5 07304,45870
ZCTA5 07305,49453
ZCTA5 07306,51197
ZCTA5 07307,59744
ZCTA5 07310,147357
ZCTA5 07311,189750
ZCTA5 07401,151875
ZCTA5 07403,80872
ZCTA5 07405,113281
ZCTA5 07407,76907
ZCTA5 07410,109747
ZCTA5 07416,59477
ZCTA5 07417,155458
ZCTA5 07418,128438
ZCTA5 07419,85225
ZCTA5 07420,80614
ZCTA5 07421,90412
ZCTA5 07422,86250
ZCTA5 07423,176518
ZCTA5 07424,79302
ZCTA5 07430,107215
ZCTA5 07432,105313
ZCTA5 07435,124500
ZCTA5 07436,112944
ZCTA5 07438,106035
ZCTA5 07439,84167
ZCTA5 07440,104236
ZCTA5 07442,92952
ZCTA5 07444,91060
ZCTA5 07446,137331
ZCTA5 07450,162201
ZCTA5 07452,162443
ZCTA5 07456,115399
ZCTA5 07457,100602
ZCTA5 07458,176455
ZCTA5 07460,96176
ZCTA5 07461,84676
ZCTA5 07462,88223
ZCTA5 07463,115591
ZCTA5 07465,85545
ZCTA5 07470,108092
ZCTA5 07480,100963
ZCTA5 07481,147463
ZCTA5 07495,-
ZCTA5 07501,26691
ZCTA5 07502,52292
ZCTA5 07503,40368
ZCTA5 07504,58125
ZCTA5 07505,26198
ZCTA5 07506,93675
ZCTA5 07508,77128
ZCTA5 07512,97729
ZCTA5 07513,39665
ZCTA5 07514,39951
ZCTA5 07522,30902
ZCTA5 07524,35397
ZCTA5 07601,59277
ZCTA5 07603,79356
ZCTA5 07604,87800
ZCTA5 07605,89744
ZCTA5 07606,66094
ZCTA5 07607,86100
ZCTA5 07608,-
ZCTA5 07620,118068
ZCTA5 07621,90962
ZCTA5 07624,130815
ZCTA5 07626,136250
ZCTA5 07627,149271
ZCTA5 07628,94617
ZCTA5 07630,111536
ZCTA5 07631,80489
ZCTA5 07632,134904
ZCTA5 07640,127188
ZCTA5 07641,170417
ZCTA5 07642,124844
ZCTA5 07643,61341
ZCTA5 07644,57188
ZCTA5 07645,120060
ZCTA5 07646,84025
ZCTA5 07647,93925
ZCTA5 07648,125417
ZCTA5 07649,137583
ZCTA5 07650,64538
ZCTA5 07652,105114
ZCTA5 07656,106875
ZCTA5 07657,66690
ZCTA5 07660,72191
ZCTA5 07661,123590
ZCTA5 07662,78333
ZCTA5 07663,94177
ZCTA5 07666,106411
ZCTA5 07670,153906
ZCTA5 07675,119748
ZCTA5 07676,128203
ZCTA5 07677,161250
