,Longitude,Latitude
8100,-80.76,35.34
8105,-119.58,39.26
8106,-116.15,43.54
8107,-119.7,34.42
8109,-87.76,43.71
8112,-75.75,39.6
8114,-73.99,40.76
8115,-75.16,39.94
8116,-86.01,41.73
8118,-111.79,33.23
8119,-104.95,39.72
8121,-80.8,35.18
8126,-118.97,37.64
8127,-96.33,42.45
8131,-87.64,41.88
8133,-88.07,43.04
8134,-122.31,47.66
8136,-71.02,42.37
8137,-122.32,47.62
8139,-98.58,29.51
8141,-121.09,38.94
8144,-71.07,43.03
8146,-84.55,34.11
8147,-70.49,41.61
8148,-77.02,38.88
8151,-118.48,34.04
8154,-82.39,29.7
8155,-95.25,29.4
8157,-95.63,30.08
8161,-104.86,39.71
8162,-122.68,45.52
8163,-80.31,25.61
8166,-122.28,45.4
8167,-122.29,47.82
8170,-122.03,37.36
8172,-111.73,33.22
8173,-82.46,27.34
8174,-122.3,47.66
8175,-79.43,36.59
8177,-83.29,42.55
8178,-121.81,37.31
8179,-88.84,42.23
8181,-119.7,34.42
8182,-76.61,39.19
8183,-122.2,47.39
8184,-81.6,28.52
8185,-121.22,37.91
8187,-122.52,47.16
8188,-111.96,33.44
8190,-111.93,33.42
8191,-118.44,34.13
8192,-121.81,37.31
8193,-92.39,35.08
8194,-105.07,40.19
8195,-83.06,42.69
8197,-122.02,37.59
8198,-117.23,33.22
8199,-118.19,34.2
8201,-122.39,40.58
8202,-121.92,37.37
8203,-87.97,41.86
8204,-114.12,47.69
8207,-119.22,34.19
8209,-86.16,39.85
8210,-96.79,32.85
8211,-118.5,34.27
8212,-93.81,41.6
8213,-72.76,41.72
8214,-81.47,30.26
8215,-122.5,47.24
8218,-81.78,24.56
8221,-92.5,44.06
8222,-87.79,41.93
8223,-122.25,37.83
8225,-118.4,33.95
8227,-121.46,38.57
8228,-93.77,44.85
8230,-84.9,38.17
8232,-80.66,41.17
8235,-93.22,31.05
8236,-98.62,29.58
8238,-88.47,43.07
8239,-79.49,36.08
8241,-121.57,39.5
8242,-117.36,34.19
8244,-117.97,33.66
8246,-74.58,41.11
8250,-117.22,32.86
8252,-73.64,40.62
8255,-74.81,39.87
8256,-117.97,34.0
8258,-122.05,47.54
8262,-80.1,36.11
8263,-87.68,42.04
8265,-118.14,34.04
8266,-111.97,33.68
8267,-122.52,47.27
8268,-108.58,37.35
8271,-87.68,42.02
8272,-85.48,32.61
8273,-78.66,35.79
8275,-111.94,33.43
8277,-75.08,38.35
8278,-80.55,37.14
8281,-122.5,37.6
8286,-120.58,38.76
8289,-157.92,21.33
8290,-76.74,39.13
8291,-87.67,41.93
8292,-104.78,39.56
8293,-122.06,37.9
8295,-105.01,39.65
8296,-77.36,37.53
8299,-119.83,36.79
8302,-118.58,34.17
8306,-118.43,34.43
8308,-117.24,32.8
8309,-85.07,33.55
8310,-121.2,45.61
8311,-82.44,40.03
8315,-119.08,34.34
8316,-83.87,34.23
8317,-84.45,39.29
8318,-112.01,33.44
8320,-122.27,37.8
8321,-122.96,45.5
8322,-111.82,33.32
8323,-74.26,40.89
8324,-78.68,35.86
8325,-98.5,29.52
8326,-122.75,45.59
8328,-86.84,40.41
8329,-95.87,36.05
8331,-122.39,37.62
8333,-111.85,40.62
8340,-77.22,38.92
8342,-96.99,32.76
8343,-89.22,37.71
8345,-121.19,38.82
8346,-84.25,33.84
8347,-111.93,33.43
8351,-81.05,37.36
8352,-121.23,38.66
8354,-96.65,32.97
8356,-118.88,34.28
8362,-118.35,33.93
8364,-121.7,38.55
8367,-118.31,33.99
8368,-75.44,40.08
8370,-88.05,43.07
8371,-87.87,42.11
8373,-83.07,42.36
8379,-121.93,37.4
8380,-71.09,42.35
8381,-82.83,34.69
8385,-90.6,38.67
8386,-76.81,39.2
8390,-96.64,33.08
8394,-97.83,30.48
8396,-87.21,30.47
8397,-71.02,42.37
8398,-97.46,32.68
8402,-74.56,40.91
8403,-75.46,39.72
8405,-118.29,34.06
8406,-92.08,46.82
8407,-82.33,27.9
8408,-80.19,25.77
8410,-93.32,37.14
8411,-82.59,28.5
8414,-120.49,35.04
8415,-96.99,32.92
8416,-98.49,29.57
8417,-112.45,42.89
8418,-76.82,38.95
8419,-98.6,29.61
8420,-122.4,37.62
8423,-88.04,42.28
8425,-80.14,26.07
8426,-115.55,32.96
8427,-120.19,34.61
8431,-122.9,45.54
8432,-122.29,47.82
8433,-122.43,47.14
8437,-79.93,40.46
8438,-95.16,30.0
8439,-104.82,39.71
8440,-96.57,33.01
8444,-77.5,39.04
8446,-119.74,39.52
8447,-82.82,40.08
8448,-76.74,37.34
8449,-117.24,33.2
8452,-82.43,35.29
8453,-81.42,28.67
8454,-77.54,37.57
8455,-95.53,29.74
8456,-84.16,39.64
8457,-82.54,27.97
8458,-85.17,34.26
8461,-97.62,35.61
8463,-80.32,26.15
8465,-84.9,32.34
8466,-123.02,44.94
8467,-118.39,33.86
8468,-105.11,40.15
8469,-121.9,37.66
8470,-77.06,38.9
8472,-104.98,39.91
8473,-83.13,39.95
8474,-98.51,29.61
8475,-83.64,41.7
8477,-83.91,34.0
8479,-122.79,45.46
8480,-111.89,33.68
8481,-119.86,39.53
8482,-111.79,40.37
8483,-94.59,39.25
8485,-74.49,40.32
8487,-91.17,40.82
8488,-75.36,40.09
8491,-121.81,38.0
8492,-96.99,32.97
8496,-81.75,24.57
8498,-91.02,30.44
8500,-114.96,36.01
8502,-71.44,42.96
8504,-97.46,37.72
8506,-122.31,48.42
8508,-81.17,31.98
8509,-80.09,26.55
8510,-111.88,33.62
8512,-93.36,30.23
8513,-76.45,39.33
8514,-79.27,36.07
8515,-117.45,33.95
8516,-106.76,32.28
8517,-84.65,38.99
8519,-122.26,47.46
8526,-121.96,37.53
8527,-106.82,39.19
8529,-89.91,35.12
8531,-87.7,41.95
8532,-81.03,29.11
8533,-90.7,38.78
8534,-74.01,41.1
8535,-97.06,32.65
8537,-147.81,64.84
8538,-122.02,47.54
8539,-93.5,41.64
8541,-122.0,37.28
8545,-83.76,41.51
8546,-116.51,43.6
8548,-82.53,27.29
8550,-121.77,38.56
8551,-97.72,30.5
8554,-71.51,42.82
8557,-112.01,33.51
8558,-114.6,35.02
8559,-118.08,33.85
8562,-117.18,32.82
8567,-78.77,35.83
8568,-94.72,39.3
8569,-118.38,34.09
8571,-117.12,32.96
8572,-83.28,42.58
8573,-76.81,40.25
8574,-83.03,40.07
8576,-83.52,42.49
8577,-87.85,41.62
8578,-157.81,21.42
8579,-84.13,33.84
8580,-82.08,33.47
8583,-89.61,40.7
8586,-111.91,33.49
8587,-120.69,35.64
8588,-97.13,33.08
8589,-81.4,30.32
8590,-118.31,33.72
8592,-81.84,41.41
8596,-108.57,39.07
8597,-84.6,39.25
8600,-77.44,37.54
8602,-80.85,35.22
8603,-86.23,41.63
8604,-92.4,34.75
8605,-80.15,26.32
8607,-119.82,39.53
8608,-121.33,38.66
8609,-75.04,39.8
8612,-80.2,26.32
8614,-73.7,40.74
8615,-119.7,34.42
8618,-76.93,38.62
8623,-117.73,33.61
8626,-84.36,33.85
8627,-86.81,36.11
8629,-84.43,39.16
8630,-71.43,42.36
8632,-119.23,46.23
8633,-119.21,34.26
8635,-87.88,42.99
8636,-77.02,38.9
8637,-74.65,40.5
8638,-96.74,33.17
8641,-118.05,34.58
8642,-118.15,34.11
8643,-117.72,34.0
8645,-85.75,42.88
8647,-74.11,40.56
8649,-122.81,38.55
8650,-118.3,33.9
8653,-112.27,33.71
8656,-118.49,34.03
8657,-82.9,39.97
8658,-87.89,41.16
8662,-90.01,38.51
8666,-73.9,40.89
8667,-111.88,40.76
8668,-97.16,33.23
8670,-122.21,39.53
8672,-98.58,29.55
8674,-115.15,36.08
8676,-87.67,41.94
8677,-121.45,37.74
8678,-87.27,30.35
8683,-117.37,47.69
8686,-82.46,27.94
8687,-117.89,33.78
8691,-119.81,39.53
8694,-81.58,41.11
8697,-122.39,47.54
8698,-87.03,41.47
8699,-116.39,33.8
8702,-99.45,27.52
8703,-87.63,41.9
8706,-80.68,41.02
8707,-81.58,28.42
8708,-71.33,42.64
8711,-119.74,38.94
8712,-74.0,40.74
8713,-77.08,38.86
8714,-112.28,33.46
8715,-117.01,32.8
8716,-122.3,37.98
8721,-86.21,39.91
8723,-157.92,21.33
8726,-121.09,39.04
8727,-87.65,41.94
8728,-75.15,39.94
8729,-76.73,37.32
8730,-79.23,37.35
8731,-122.34,47.44
8732,-89.73,35.16
8733,-117.6,33.64
8736,-122.13,47.68
8738,-118.32,34.15
8739,-115.25,36.24
8740,-118.15,33.9
8743,-74.44,39.36
8747,-77.57,37.64
8751,-122.21,47.81
8752,-76.63,39.13
8754,-71.13,42.42
8755,-92.34,34.75
8756,-120.23,39.2
8759,-72.58,41.99
8767,-80.67,28.04
8768,-95.51,30.23
8770,-109.74,32.84
8774,-123.85,45.47
8775,-118.4,33.94
8777,-122.23,47.92
8779,-88.12,30.65
8783,-118.11,33.92
8785,-73.98,40.76
8788,-122.39,47.56
8792,-121.75,37.7
8793,-87.55,33.21
8795,-88.07,41.84
8800,-77.06,38.86
8802,-73.65,40.66
8804,-81.96,28.02
8806,-122.8,45.49
8807,-76.14,43.04
8809,-122.3,47.62
8810,-116.96,32.78
8811,-122.17,37.42
8812,-77.03,38.9
8816,-92.25,34.8
8817,-149.87,61.19
8818,-87.63,41.88
8819,-118.56,34.28
8820,-82.83,39.98
8824,-119.72,39.53
8825,-80.06,32.98
8828,-96.47,32.97
8829,-122.61,47.54
8830,-77.44,39.01
8831,-94.61,38.88
8832,-94.65,31.62
8833,-104.95,39.72
8834,-122.68,45.61
8836,-105.08,39.8
8837,-87.46,46.55
8838,-117.59,33.96
8839,-111.98,33.6
8840,-122.66,45.57
8842,-83.73,42.27
8844,-83.22,42.51
8848,-122.08,37.39
8850,-77.27,38.9
8852,-84.46,34.24
8854,-122.77,45.3
8855,-122.4,37.79
8858,-121.65,37.16
8859,-87.95,41.85
8862,-86.66,36.05
8864,-92.38,34.76
8865,-79.89,32.8
8867,-82.93,39.96
8869,-97.61,38.87
8870,-73.99,40.75
8871,-122.12,37.42
8872,-84.53,37.99
8875,-115.17,36.16
8876,-88.23,43.08
8877,-119.18,46.19
8878,-73.41,40.83
8879,-74.95,39.96
8880,-98.01,26.17
8882,-86.7,33.42
8885,-122.25,47.3
8886,-122.68,45.41
8887,-123.04,44.9
8888,-73.86,42.64
8889,-73.2,40.77
8891,-86.6,36.21
8892,-71.18,42.32
8893,-122.68,45.53
8894,-96.82,32.6
8895,-83.63,41.75
8896,-77.25,39.12
8899,-95.89,36.19
8901,-122.4,37.77
8902,-117.13,32.78
8903,-95.55,29.82
8904,-117.65,34.0
8905,-72.96,41.27
8906,-73.99,40.72
8908,-116.19,43.57
8910,-84.14,33.96
8911,-78.86,35.74
8912,-117.59,33.64
8913,-78.64,35.84
8916,-116.6,43.6
8917,-118.33,34.2
8919,-74.04,40.26
8922,-122.07,38.25
8924,-80.3,36.07
8926,-87.95,42.29
8927,-74.07,40.95
8930,-104.99,39.61
8931,-122.38,47.67
8932,-117.26,33.94
8935,-121.87,37.25
8939,-82.67,28.2
8943,-97.13,31.53
8945,-87.67,41.94
8946,-111.52,32.99
8948,-112.06,41.14
8950,-117.06,33.02
8955,-122.34,47.61
8956,-80.77,35.06
8957,-90.57,38.65
8959,-81.63,41.32
8960,-122.43,37.47
8961,-73.98,40.75
8962,-81.49,27.5
8963,-94.67,38.93
8964,-81.47,28.41
8966,-80.02,35.98
8968,-73.79,40.93
8969,-105.08,39.84
8971,-87.47,37.98
8972,-114.04,46.83
8973,-96.79,32.8
8974,-72.51,42.07
8980,-73.93,41.66
8981,-88.26,40.15
8983,-80.32,25.8
8985,-118.64,34.19
8988,-80.45,27.64
8990,-81.73,28.0
8991,-89.99,38.57
8992,-118.39,33.76
8994,-118.31,33.78
8995,-108.46,39.09
8996,-88.2,41.57
9000,-122.17,47.17
9001,-95.06,29.54
9002,-111.89,40.7
9003,-157.85,21.29
9004,-111.97,33.41
9006,-115.12,36.09
9007,-119.1,35.34
9009,-96.66,33.12
9010,-122.15,47.17
9011,-75.87,39.82
9012,-80.71,35.12
9013,-104.96,39.58
9014,-77.26,38.87
9018,-88.05,42.94
9019,-71.41,41.82
9020,-117.65,33.56
9023,-115.21,36.28
9024,-93.17,44.83
9026,-122.4,45.52
9027,-122.1,47.93
9028,-73.29,40.81
9030,-84.22,39.64
9032,-112.34,33.47
9033,-117.83,34.13
9034,-97.76,35.48
9035,-80.14,33.04
9036,-87.62,41.88
9037,-84.22,39.9
9038,-96.77,32.85
9039,-89.68,40.78
9043,-82.46,27.39
9046,-80.25,26.12
9049,-95.78,29.74
9050,-77.22,38.92
9053,-88.58,44.01
9054,-73.85,40.72
9057,-112.47,42.91
9059,-80.1,42.07
9063,-74.49,39.46
9065,-87.91,43.04
9066,-81.55,30.26
9069,-117.16,32.72
9071,-87.62,41.89
9073,-89.86,35.1
9074,-115.18,36.09
9077,-121.92,37.8
9078,-85.67,42.97
9080,-122.3,47.38
9081,-115.25,36.16
9084,-121.92,37.37
9086,-84.5,37.98
9087,-118.17,34.07
9090,-122.64,45.39
9091,-118.33,34.02
9092,-94.36,39.05
9095,-117.08,32.6
9096,-95.35,29.99
9097,-122.88,45.53
9099,-78.86,35.84
9100,-119.15,35.38
9101,-86.82,35.95
9103,-87.7,41.68
9107,-112.2,33.07
9109,-80.07,26.46
9110,-93.33,44.95
9113,-81.85,41.46
9117,-117.42,47.66
9118,-81.69,41.5
9119,-88.11,42.98
9120,-118.19,33.77
9127,-105.26,40.0
9128,-118.52,34.27
9129,-97.37,32.64
9132,-90.48,41.49
9134,-80.97,33.98
9135,-82.93,40.27
9136,-87.91,41.98
9139,-157.78,21.28
9145,-122.33,47.6
9151,-79.84,36.09
9152,-86.16,39.97
9153,-105.13,39.93
9154,-80.13,42.1
9156,-75.13,39.77
9157,-80.95,35.22
9158,-95.06,29.42
9161,-76.56,39.52
9162,-121.29,37.82
9164,-80.82,35.21
9165,-73.95,40.81
9166,-116.96,32.78
9167,-122.92,45.53
9168,-73.98,40.77
9169,-108.55,39.08
9171,-87.64,41.89
9172,-112.37,33.66
9173,-77.12,38.84
9174,-104.94,40.16
9178,-115.24,36.04
9180,-118.81,34.25
9181,-147.65,64.83
9182,-80.76,32.16
9183,-73.94,40.82
9184,-97.13,32.84
9185,-94.98,29.79
9188,-81.38,28.52
9189,-82.48,27.94
9190,-80.82,35.2
9191,-82.74,28.05
9192,-81.46,30.32
9193,-122.29,38.3
9194,-97.86,27.52
9195,-83.0,39.96
9196,-117.23,32.94
9197,-73.86,41.0
9198,-78.82,33.75
9199,-77.38,35.58
9201,-84.36,33.82
9202,-85.76,42.88
9205,-85.61,38.25
9208,-117.67,33.55
9209,-84.71,38.05
9210,-81.79,26.21
9211,-96.89,33.07
9213,-77.14,38.87
9214,-120.44,34.97
9217,-155.88,19.91
9221,-80.33,25.66
9223,-122.17,47.36
9226,-113.08,37.66
9227,-80.69,32.44
9233,-111.9,40.75
9234,-117.0,32.8
9235,-96.8,32.78
9238,-80.27,27.24
9240,-76.09,38.78
9243,-82.5,27.23
9245,-89.5,43.06
9246,-122.46,48.77
9248,-81.31,28.43
9249,-78.87,35.13
9255,-71.22,42.22
9256,-122.75,45.91
9257,-78.84,38.43
9258,-121.86,37.25
9264,-118.49,34.02
9265,-111.3,32.41
9266,-80.16,41.14
9268,-112.01,33.53
9269,-77.63,39.94
9270,-97.48,35.64
9276,-116.97,32.57
9277,-111.93,41.03
9279,-83.33,30.84
9281,-80.84,35.2
9284,-120.48,37.3
9286,-122.4,45.59
9287,-117.75,34.06
9288,-79.76,39.91
9291,-122.36,47.15
9293,-77.17,42.97
9294,-74.17,41.01
9297,-87.32,41.47
9298,-103.81,40.25
9299,-118.12,34.03
9304,-70.71,41.95
9306,-89.9,34.96
9308,-105.1,40.0
9309,-73.96,40.76
9310,-95.43,30.13
9311,-77.18,38.81
9312,-122.75,38.5
9314,-90.09,30.39
9322,-118.56,34.17
9324,-97.33,32.75
9325,-94.67,39.02
9326,-78.82,43.0
9327,-82.51,27.96
9329,-105.1,40.38
9330,-84.43,33.85
9331,-102.37,33.59
9332,-98.52,29.53
9334,-106.65,35.21
9335,-73.8,40.72
9337,-97.15,33.21
9338,-87.88,42.0
9339,-117.16,32.7
9340,-122.29,47.16
9342,-80.13,25.79
9343,-80.85,35.55
9344,-83.0,39.95
9346,-105.05,40.52
9348,-112.19,33.65
9352,-84.21,39.38
9354,-122.3,47.2
9356,-111.25,47.49
9358,-116.96,32.8
9363,-122.05,47.54
9364,-87.97,43.02
9366,-104.99,39.75
9367,-105.52,40.38
9368,-122.34,47.66
9370,-82.29,35.91
9372,-121.91,36.98
9373,-87.64,41.88
9376,-118.13,34.58
9378,-111.89,33.57
9380,-73.73,40.79
9382,-77.12,38.95
9384,-111.88,33.36
9387,-96.64,40.76
9388,-96.75,32.86
9389,-70.35,43.63
9390,-122.48,48.71
9393,-86.92,40.42
9394,-80.44,25.09
9396,-73.98,40.78
9399,-80.08,26.44
9402,-117.23,34.05
9403,-117.67,34.02
9404,-80.14,26.11
9410,-83.65,41.39
9415,-115.18,36.04
9418,-85.68,42.96
9419,-93.7,32.53
9420,-80.11,26.11
9421,-80.18,40.54
9422,-89.13,41.35
9424,-86.28,39.82
9428,-84.27,35.82
9429,-122.33,37.95
9436,-117.56,33.9
9437,-72.33,41.57
9438,-77.33,38.6
9441,-99.17,30.06
9442,-83.04,39.88
9444,-84.11,39.65
9446,-82.53,35.46
9447,-76.95,38.97
9449,-95.27,29.6
9450,-80.17,40.26
9451,-79.24,37.33
9453,-118.01,33.9
9456,-122.3,47.58
9460,-84.31,39.07
9461,-122.66,45.42
9462,-117.25,33.17
9463,-119.09,35.36
9464,-104.77,38.9
9467,-83.87,34.37
9468,-83.35,40.24
9469,-73.08,41.82
9470,-87.87,42.22
9472,-95.4,29.58
9473,-80.19,25.77
9474,-76.75,37.28
9477,-77.53,37.5
9481,-117.89,33.79
9483,-78.86,33.71
9485,-83.7,32.62
9487,-84.42,42.27
9490,-104.81,38.77
9492,-78.97,35.16
9495,-122.19,47.88
9497,-95.08,29.45
9503,-76.45,41.01
9505,-97.32,32.63
9507,-82.6,28.04
9510,-121.66,36.79
9511,-122.31,47.66
9512,-78.94,35.9
9513,-118.35,34.16
9514,-98.25,26.24
9515,-77.05,38.86
9516,-80.09,26.85
9520,-122.69,38.43
9521,-83.43,38.18
9522,-97.07,44.89
9523,-105.14,39.93
9524,-95.3,38.97
9526,-79.87,36.15
9528,-72.79,41.95
9530,-118.35,34.15
9533,-111.64,33.38
9534,-77.52,38.29
9536,-75.56,39.74
9540,-121.12,38.65
9541,-76.31,36.89
9543,-82.71,28.01
9544,-122.93,46.15
9547,-96.87,32.82
9549,-96.87,46.86
9551,-84.63,37.05
9552,-112.16,33.61
9555,-93.29,44.83
9557,-115.28,36.3
9559,-117.95,33.67
9561,-82.79,39.94
9564,-112.08,33.48
9565,-81.8,26.15
9566,-82.86,42.63
9568,-83.52,42.49
9570,-147.7,64.85
9571,-71.06,42.36
9572,-122.33,37.93
9573,-118.18,34.6
9576,-75.21,40.01
9577,-121.92,36.6
9578,-123.13,48.08
9580,-83.54,42.49
9581,-111.96,33.35
9583,-97.0,28.87
9584,-87.22,30.54
9585,-85.71,37.99
9586,-80.37,25.98
9588,-112.34,33.51
9590,-80.1,26.81
9591,-77.15,39.09
9592,-76.99,38.88
9593,-122.4,37.79
9595,-118.18,34.86
9596,-95.78,36.07
9599,-84.49,33.97
9601,-117.21,32.92
9602,-95.69,29.92
9607,-103.33,34.39
9608,-121.92,37.42
9609,-97.74,30.27
9610,-118.87,34.28
9612,-118.14,34.09
9613,-118.18,33.77
9617,-122.34,47.61
9619,-105.11,39.74
9620,-118.35,34.06
9621,-71.92,41.85
9622,-111.84,40.67
9623,-96.57,33.01
9625,-118.02,33.74
9627,-97.74,30.31
9630,-74.36,40.74
9631,-82.55,40.72
9632,-76.87,42.15
9633,-111.96,33.54
9634,-119.18,34.17
9635,-93.58,41.71
9636,-122.2,48.0
9638,-86.16,39.77
9639,-73.98,40.76
9640,-74.13,40.41
9641,-117.69,34.08
9643,-122.3,47.41
9644,-81.53,30.26
9649,-119.51,48.42
9651,-105.0,39.76
9653,-86.78,33.46
9654,-156.68,20.88
9657,-122.34,47.76
9659,-79.86,32.84
9661,-88.81,33.45
9662,-120.6,35.13
9664,-98.33,29.57
9665,-90.4,38.63
9666,-84.46,39.16
9668,-82.67,41.42
9669,-84.48,38.0
9673,-110.89,32.31
9675,-87.68,41.92
9677,-73.54,41.06
9678,-74.05,40.29
9679,-75.02,40.1
9684,-118.33,33.8
9686,-76.27,36.92
9688,-122.91,47.0
9689,-75.02,39.94
9690,-74.11,40.63
9693,-92.84,45.04
9696,-82.49,35.59
9699,-73.59,40.72
9700,-75.98,36.86
9702,-118.07,34.15
9703,-91.12,30.43
9706,-72.64,42.17
9709,-118.95,35.4
9711,-122.18,47.76
9712,-117.89,33.61
9715,-121.47,37.76
9717,-71.31,41.49
9718,-105.05,39.77
9723,-87.74,41.69
9724,-77.57,37.55
9725,-114.02,46.84
9727,-122.28,37.83
9728,-118.45,33.99
9729,-122.53,47.2
9733,-78.87,42.96
9734,-122.3,47.44
9736,-105.08,40.53
9737,-121.83,36.58
9739,-122.32,47.63
9740,-77.06,39.07
9744,-85.16,35.04
9746,-117.32,34.07
9748,-122.95,46.12
9752,-73.21,44.48
9753,-117.07,33.07
9756,-74.07,40.35
9758,-105.1,40.38
9759,-118.34,46.07
9761,-96.47,32.9
9763,-95.46,29.74
9764,-121.58,38.57
9766,-104.95,39.74
9768,-97.39,32.73
9769,-95.46,30.21
9770,-117.98,34.14
9771,-122.84,45.37
9774,-93.17,44.84
9775,-112.08,33.51
9778,-75.2,39.95
9779,-117.05,32.77
9781,-118.03,33.73
9783,-96.76,32.87
9784,-74.49,40.32
9786,-117.09,32.65
9788,-71.05,42.36
9789,-88.61,42.63
9790,-87.64,41.88
9791,-77.13,39.06
9795,-93.34,44.93
9797,-120.94,37.61
9798,-104.93,40.48
9799,-93.63,41.59
9800,-87.98,41.85
9801,-123.13,44.1
9802,-95.63,29.76
9803,-97.46,35.61
9805,-121.41,38.54
9809,-73.98,40.76
9810,-85.78,33.61
9814,-81.94,26.51
9815,-76.72,39.15
9822,-74.01,40.7
9824,-96.71,33.04
9829,-81.75,26.14
9831,-95.28,29.66
9832,-87.9,41.98
9833,-104.75,39.61
9834,-122.75,45.41
9836,-75.56,39.9
9841,-86.11,39.96
9842,-80.76,35.02
9843,-121.03,37.67
9844,-104.75,40.39
9847,-90.23,38.63
9851,-157.87,21.34
9852,-118.25,34.05
9853,-75.54,39.86
9854,-75.4,40.13
9855,-121.86,37.27
9857,-77.18,40.2
9859,-77.02,38.78
9860,-122.18,48.1
9861,-122.65,45.72
9863,-90.33,34.85
9867,-80.2,26.71
9868,-80.99,35.1
9870,-116.29,43.59
9873,-121.24,37.99
9874,-117.65,33.56
9875,-80.95,35.23
9880,-122.2,47.44
9881,-104.82,39.99
9882,-98.59,29.56
9884,-122.28,37.52
9886,-96.96,32.91
9894,-77.83,34.24
9896,-118.23,33.99
9897,-76.68,39.04
9899,-117.56,47.64
9903,-95.41,29.75
9905,-81.74,41.38
9906,-112.63,45.22
9909,-115.24,36.18
9910,-121.76,38.54
9911,-76.19,36.88
9912,-80.71,32.22
9914,-116.97,32.84
9915,-88.09,44.45
9916,-122.25,47.41
9919,-80.42,25.65
9921,-73.98,40.74
9922,-111.01,32.31
9923,-75.04,40.17
9924,-79.87,32.79
9925,-97.08,33.07
9927,-115.15,36.08
9928,-83.74,42.27
9929,-83.18,42.54
9930,-122.41,37.77
9932,-156.68,20.88
9935,-85.06,41.12
9937,-118.4,34.03
9940,-118.33,34.19
9941,-76.48,39.4
9943,-75.71,39.77
9944,-75.86,40.31
9946,-94.17,30.12
9948,-119.79,36.82
9949,-86.15,39.68
9951,-118.33,34.1
9952,-117.08,33.1
9953,-84.3,30.44
9958,-116.38,33.72
9959,-73.79,40.64
9960,-86.65,30.42
9961,-122.03,47.65
9962,-79.96,37.3
9963,-117.33,33.23
9964,-73.98,40.75
9967,-84.18,34.05
9969,-116.49,33.79
9971,-121.59,38.69
9972,-117.68,33.61
9973,-95.51,33.66
9976,-98.49,29.43
9977,-121.0,37.8
9979,-107.88,37.27
9980,-77.55,43.11
9981,-116.22,33.7
9984,-149.82,61.22
9986,-119.02,35.38
9987,-81.03,34.98
9989,-74.17,40.69
9991,-75.13,40.27
9994,-87.96,42.39
9995,-122.69,47.65
9997,-80.1,26.13
9998,-92.44,42.51
9999,-121.66,36.72
10000,-118.11,34.17
10001,-74.03,40.75
10005,-119.79,39.48
10006,-121.63,37.12
10010,-86.04,39.9
10014,-117.79,33.55
10019,-94.13,30.07
10022,-73.97,40.75
10030,-105.76,39.89
10034,-73.99,40.69
10035,-119.79,36.85
10037,-84.25,43.66
10038,-108.75,42.84
10039,-80.94,35.06
10040,-72.87,41.63
10042,-122.51,37.95
10043,-118.8,34.27
10044,-122.21,38.08
10046,-121.98,47.2
10048,-120.66,35.3
10050,-86.85,40.42
10051,-122.36,47.62
10053,-76.29,36.85
10054,-94.52,38.88
10055,-84.59,33.4
10056,-88.0,42.95
10059,-118.12,33.94
10060,-78.79,43.0
10061,-77.05,38.91
10062,-86.16,39.62
10064,-93.22,30.18
10066,-117.82,34.1
10067,-80.25,26.24
10069,-117.93,33.7
10071,-95.44,29.72
10073,-107.33,39.54
10076,-96.46,32.95
10080,-96.7,33.0
10085,-73.53,40.76
10090,-97.42,32.97
10091,-89.59,40.67
10092,-86.26,39.8
10097,-93.39,44.94
10098,-72.03,41.36
10100,-117.99,33.72
10101,-105.03,39.83
10102,-89.61,40.75
10107,-73.99,40.75
10108,-82.73,27.79
10110,-95.57,30.72
10112,-80.65,35.05
10114,-117.13,32.69
10115,-104.77,41.14
10118,-83.07,39.84
10119,-71.06,42.36
10120,-112.01,33.64
10121,-94.57,39.21
10123,-73.96,40.8
10125,-81.43,41.63
10128,-74.24,41.03
10133,-75.29,40.1
10137,-122.03,38.29
10138,-96.52,32.92
10139,-72.52,40.88
10141,-106.62,35.09
10143,-112.2,33.71
10144,-97.26,32.89
10146,-94.67,38.85
10147,-122.62,47.09
10149,-76.34,40.07
10150,-121.56,37.02
10153,-121.32,38.01
10156,-116.88,34.25
10157,-121.93,37.73
10158,-117.61,33.45
10159,-76.18,36.8
10160,-87.91,41.98
10161,-122.21,37.72
10163,-122.06,37.94
10164,-118.0,33.86
10166,-118.64,34.19
10167,-71.07,42.36
10169,-81.36,41.25
10171,-81.53,30.26
10173,-87.04,41.62
10174,-122.4,37.8
10175,-84.35,39.07
10177,-71.3,41.52
10178,-97.66,30.45
10179,-70.75,41.78
10180,-122.34,47.44
10182,-84.09,35.91
10183,-119.87,34.43
10185,-122.21,47.47
10189,-118.6,34.2
10191,-117.01,33.77
10192,-117.86,33.67
10193,-84.17,34.1
10194,-78.82,43.0
10197,-77.01,38.79
10199,-87.41,36.58
10200,-77.45,38.95
10201,-108.46,39.09
10203,-104.96,39.68
10204,-116.97,32.86
10205,-93.64,41.54
10207,-74.43,40.52
10208,-78.64,35.72
10209,-84.7,39.07
10210,-81.57,41.52
10211,-111.91,33.51
10212,-122.28,37.52
10215,-80.12,25.89
10220,-122.41,37.79
10222,-122.3,47.84
10224,-91.5,41.65
10226,-117.69,33.61
10227,-80.8,35.02
10229,-97.29,32.86
10230,-105.07,40.16
10232,-86.14,39.87
10233,-104.94,39.7
10234,-78.21,43.01
10235,-111.97,41.3
10239,-71.16,42.36
10240,-88.2,42.02
10241,-86.91,35.78
