ZIPCODE,POPULATION,MEDIAN_INCOME,PER_UNDER_60
78705,7400,443679,0.933783784
78717,45430,1746938,0.955095752
78719,2430,29370,0.950617284
78721,12380,269670,0.945072698
78722,6060,291114,0.925742574
78723,35390,1124391,0.931901667
78724,34010,413264,0.971184946
78725,12900,245386,0.960465116
78726,18480,741067,0.942640693
78727,32200,1242647,0.920496894
78728,27310,696169,0.943610399
78729,34070,1094127,0.931024362
78730,11650,1240340,0.91416309
78731,30210,3161558,0.868255545
78732,24900,1499233,0.948995984
78733,12600,1216619,0.91984127
78734,26960,1672538,0.859421365
78735,22200,1939233,0.89954955
78736,9940,445032,0.886317907
78737,26630,1329360,0.909125047
78738,36660,2959988,0.920076378
78739,29210,1463369,0.937350223
78741,43140,1082526,0.965461289
78742,920,11555,0.923913043
78744,58630,985242,0.96571721
78745,59950,1855809,0.912093411
78746,35650,7057300,0.89256662
78747,24740,606528,0.937752627
78748,58470,1769763,0.926971096
78749,40750,1682599,0.908711656
78750,34340,1562628,0.904484566
78751,12790,698903,0.926505082
78752,17970,402638,0.95214246
78753,61240,1020817,0.951175702
78754,30280,663678,0.955416116
78756,8450,555315,0.914792899
78757,26130,1271965,0.906620742
78758,49110,1300187,0.945021381
78759,46860,2458230,0.892445583
78801,24330,376873,0.936703658
78827,1400,17967,0.928571429
78828,260,5924,0.730769231
78829,1300,17382,0.938461538
78830,700,11965,0.942857143
78833,1530,24644,0.875816993
78834,9660,176177,0.940993789
78838,610,30525,0.803278689
78839,9870,112887,0.939209726
78840,61280,905756,0.942885117
78850,1400,35328,0.885714286
78852,71790,825455,0.958350745
78861,14330,308194,0.905094208
78870,1020,17261,0.901960784
78873,1840,44975,0.804347826
78877,1140,15192,0.938596491
78879,320,9169,0.78125
78880,1820,40088,0.873626374
78881,2480,45862,0.903225806
78883,290,10893,0.724137931
78884,1230,36093,0.788617886
78886,590,13174,0.881355932
78931,260,7282,0.846153846
78932,960,37945,0.8125
78933,1600,73756,0.80625
78934,8210,223459,0.875761267
78935,1060,30322,0.877358491
78938,380,7454,0.868421053
78940,2220,75869,0.801801802
78941,3610,90564,0.869806094
78942,11460,265005,0.909249564
78943,460,5175,1
78944,760,21405,0.855263158
78945,12090,359930,0.865177833
78946,1280,27507,0.8828125
78947,5640,144194,0.881205674
78948,960,24865,0.864583333
78949,500,18369,0.76
78950,2330,82128,0.82832618
78953,1390,32921,0.856115108
78954,1160,64206,0.75862069
78956,6200,155736,0.856451613
78957,10620,241349,0.877589454
78959,2330,35616,0.896995708
78962,5430,149217,0.861878453
78963,1130,22965,0.89380531
79001,310,6359,0.870967742
79005,2060,52259,0.922330097
79007,15640,324894,0.922634271
79009,2790,35065,0.94265233
79012,1170,42370,0.923076923
79013,4350,47369,0.967816092
79014,4870,129371,0.919917864
79015,23510,659512,0.910250957
79018,470,8272,0.914893617
79019,2090,49680,0.885167464
79022,12100,280084,0.932231405
79024,410,8902,0.87804878
79027,5690,108878,0.927943761
79029,21370,376144,0.940570894
79031,1450,21905,0.924137931
79034,710,16244,0.887323944
79035,6350,98957,0.925984252
79036,5220,135152,0.877394636
79039,920,22517,0.858695652
79040,2250,56078,0.924444444
79041,3320,47761,0.918674699
79042,1380,27847,0.905797101
79043,1580,19063,0.936708861
79044,960,14518,0.958333333
79045,24520,362019,0.9408646
79046,550,11821,0.836363636
79052,1330,24565,0.894736842
79057,1190,21413,0.907563025
79059,900,24237,0.888888889
79061,350,9954,0.857142857
79062,320,6891,0.90625
79063,1050,23708,0.904761905
79064,2870,40591,0.923344948
79065,22200,424232,0.917567568
79068,3700,91445,0.891891892
79070,13590,280135,0.941133186
79072,28250,437205,0.929911504
79079,2840,57547,0.883802817
79080,540,10674,0.851851852
79081,4640,97879,0.920258621
79082,370,5782,0.891891892
79083,2770,63204,0.902527076
79084,3000,56289,0.93
79086,2680,52695,0.932835821
79087,870,15803,0.91954023
79088,5830,96645,0.905660377
79092,1470,35936,0.904761905
79095,2870,53733,0.895470383
79096,2630,59485,0.904942966
79097,1270,32668,0.881889764
79098,500,9483,0.86
79101,2170,73718,0.829493088
79102,10550,184226,0.927014218
79103,13030,172952,0.934765925
79104,8360,85130,0.95215311
79106,29650,585129,0.905902192
79107,40010,382940,0.957260685
79108,14260,255639,0.906732118
79109,48400,1445268,0.889669421
79110,21850,394272,0.918077803
79111,1650,22819,0.96969697
79118,31350,762444,0.929505582
79119,24160,989999,0.911009934
79121,7240,305726,0.835635359
79124,12640,534262,0.892405063
79201,6360,119712,0.896226415
79225,990,17641,0.888888889
79226,2810,50522,0.857651246
79227,1210,22368,0.859504132
79229,310,6447,0.838709677
79235,4090,73701,0.899755501
79237,410,6020,0.87804878
79241,2660,45252,0.906015038
79244,780,13325,0.846153846
79245,2380,33287,0.894957983
79248,1430,22140,0.86013986
79250,1690,29488,0.917159763
79252,3060,57828,0.875816993
79255,540,8729,0.87037037
79256,250,4638,0.84
79257,1000,20000,0.86
79261,450,7007,0.888888889
79311,4080,74791,0.919117647
79312,1040,13907,0.913461538
79313,1650,28491,0.915151515
79316,12130,199626,0.928276999
79322,2010,34085,0.895522388
79323,9760,199726,0.949795082
79325,2690,54746,0.914498141
79329,4280,101596,0.913551402
79331,13030,285267,0.917881811
79336,19290,406642,0.920165889
79339,7880,129871,0.91751269
79342,460,8156,0.913043478
79343,1660,26098,0.915662651
79345,1160,18498,0.922413793
79346,2630,40626,0.927756654
79347,8320,123599,0.931490385
79350,960,14705,0.927083333
79351,1560,34380,0.91025641
79355,2570,56425,0.922178988
79356,4960,102725,0.911290323
79357,2540,35067,0.92519685
79358,1580,39795,0.911392405
79359,3950,60701,0.936708861
79360,23110,397046,0.963219386
79363,8150,190656,0.93006135
79364,9050,161852,0.906077348
79366,1370,66576,0.824817518
79367,930,14960,0.924731183
79370,1620,33181,0.864197531
79371,1690,33840,0.905325444
79372,2030,45170,0.9408867
79373,3780,76118,0.920634921
79377,370,5689,0.918918919
79379,720,12791,0.916666667
79381,1760,42666,0.926136364
79382,10630,278778,0.9275635
79401,3430,70410,0.935860058
79403,17890,212840,0.939072107
79404,11110,126594,0.942394239
79407,23330,682565,0.923703386
79410,7580,196223,0.911609499
79411,6940,80356,0.945244957
79412,17040,200704,0.942488263
79413,23380,502010,0.898631309
79414,18780,294556,0.929179979
79415,16520,220583,0.938861985
79416,35800,858495,0.92150838
79423,49980,1462721,0.919567827
79424,62730,2377041,0.899728997
79501,4130,72739,0.915254237
79502,1370,27436,0.868613139
79504,3190,66633,0.880877743
79505,280,4489,0.892857143
79506,670,16644,0.820895522
79508,1570,44854,0.885350318
79510,9250,186357,0.895135135
79511,1860,64444,0.897849462
79512,6430,133354,0.902021773
79520,2540,42593,0.913385827
79521,3520,71514,0.875
79525,3890,71542,0.915167095
79526,1200,30933,0.875
79527,620,14997,0.903225806
79528,710,14249,0.873239437
79529,1420,21590,0.894366197
79530,550,12183,0.872727273
79532,890,16887,0.898876404
79533,650,7822,0.938461538
79536,5830,115211,0.903945111
79538,290,4805,0.827586207
79541,1180,31280,0.889830508
79543,1240,24276,0.89516129
79544,400,6226,0.875
79545,2330,46933,0.909871245
79546,1860,37884,0.870967742
79547,710,13745,0.85915493
79549,16520,362568,0.92251816
79553,3730,63885,0.90616622
79556,14480,274701,0.90538674
79561,680,12705,0.897058824
79562,6790,214173,0.914580265
79563,1410,21360,0.907801418
79565,500,9435,0.92
79566,250,6459,0.76
79567,3610,61136,0.891966759
79601,18500,388236,0.901081081
79602,29260,780250,0.919685578
79603,27650,352892,0.925135624
79605,33690,723172,0.904422677
79606,30950,917383,0.900161551
79607,3500,40484,1
79701,39260,1193123,0.950076414
79703,26920,616111,0.94205052
79705,53340,2614169,0.936257968
79706,38930,1072584,0.959928076
79707,44590,2720303,0.922404126
79713,840,39054,0.904761905
79714,24230,621428,0.947585638
79718,810,20959,0.901234568
79720,32680,841903,0.921664627
79731,6160,132360,0.944805195
79734,2130,60807,0.812206573
79735,14730,316144,0.929395791
79738,430,11024,0.906976744
79739,1430,83041,0.916083916
79741,500,13484,0.92
79745,8650,199836,0.944508671
79749,450,18025,0.955555556
79752,2890,68242,0.923875433
79756,13120,369901,0.93597561
79758,4110,152992,0.936739659
79761,37540,803946,0.938732019
79762,47940,1369865,0.932832708
79763,50520,842019,0.957046714
79764,33420,603044,0.955415919
79765,25180,1082184,0.960285941
79766,11990,210156,0.969974979
79772,14690,349127,0.940095303
79782,6180,263286,0.936893204
79821,6950,87238,0.953956835
79830,6170,149225,0.878444084
79835,16160,182804,0.949876238
79836,9630,121490,0.953271028
79839,2100,19697,0.947619048
79843,2840,79231,0.88028169
79849,18820,158948,0.969713071
79852,760,17774,0.802631579
79901,15160,130723,0.951846966
79902,21460,544356,0.907269338
79903,19680,254695,0.914126016
79904,38280,472512,0.937042842
79905,29280,281384,0.93681694
79906,8240,90769,0.996359223
79907,64560,696170,0.933085502
79908,5600,53053,1
79911,9680,266800,0.95661157
79912,94700,2757675,0.914783527
79915,42760,450810,0.928437792
79922,9890,548071,0.889787664
79924,72270,931440,0.924449979
79925,44680,809360,0.899731423
79927,52540,554453,0.957175485
79928,102220,1363853,0.97427118
79930,28920,355436,0.924965422
79932,37250,867139,0.938255034
79934,37020,605413,0.964883847
79935,19650,349027,0.900763359
79936,135320,2229025,0.934747266
79938,118670,1659083,0.974551277
99999,753560,27965422,0.888900685
0,4002990,100040397,0.934304108
84001,1450,28377,0.944827586
84003,71170,1981744,0.945623156
84004,14190,869689,0.931642001
84005,56850,864365,0.98469657
84006,1010,20813,0.910891089
84007,910,16188,0.934065934
84010,58960,1811223,0.910108548
84013,1510,32650,0.933774834
84014,22020,661864,0.905086285
84015,86830,1563237,0.947829091
84017,5090,145192,0.917485265
84020,61950,2680901,0.944632768
84021,4350,72342,0.917241379
84022,590,12705,0.93220339
84023,310,7091,0.870967742
84025,32670,1010206,0.943067034
84026,2450,24836,0.955102041
84027,470,8340,0.872340426
84028,1070,23961,0.887850467
84029,17100,334961,0.943859649
84032,33150,829241,0.94147813
84035,1070,21395,0.91588785
84036,9950,417350,0.920603015
84037,56270,1628555,0.939754754
84039,1140,20281,0.938596491
84040,33990,987760,0.913503972
84041,69800,1328467,0.948853868
84042,15400,441411,0.936363636
84043,101800,2543394,0.96935167
84044,37540,573935,0.957112413
84045,49660,911328,0.977245268
84046,770,16568,0.857142857
84047,41200,886469,0.930825243
84049,8180,358419,0.892420538
84050,16410,508562,0.927483242
84052,1520,21317,0.927631579
84053,910,17730,0.923076923
84054,27500,778438,0.947636364
84055,2290,77548,0.908296943
84056,5290,67227,1
84057,48730,791290,0.945618715
84058,34790,715833,0.943661972
84060,10300,1063149,0.893203883
84061,420,17573,0.904761905
84062,63350,1709823,0.952170481
84063,370,5349,0.945945946
84065,65480,1744340,0.947312156
84066,15970,287902,0.946775204
84067,49480,918690,0.929062247
84069,580,12837,0.879310345
84070,35010,835133,0.9274493
84071,2430,54908,0.938271605
84072,700,10956,0.914285714
84074,70780,1333625,0.948290478
84075,43620,918108,0.955295736
84076,570,7007,0.947368421
84078,35990,677252,0.943317588
84080,350,5370,0.914285714
84081,68000,1316322,0.969264706
84082,1120,24079,0.910714286
84083,1880,20569,0.941489362
84084,39620,773242,0.92958102
84085,410,4182,0.902439024
84086,500,7804,0.94
84087,21510,481975,0.941422594
84088,47290,1009324,0.939522098
84092,37380,2098613,0.895398609
84093,29990,1260897,0.888962988
84094,34870,855004,0.921709206
84095,50770,1781345,0.918652748
84096,86130,1884299,0.975269941
84097,30110,776663,0.923945533
84098,26190,2246423,0.915234822
84101,5850,311167,0.933333333
84102,12750,485542,0.914509804
84103,21070,1448029,0.878974846
84104,32080,437245,0.962593516
84105,22600,1012078,0.905752212
84106,36940,1304917,0.907688143
84107,39160,978711,0.911899898
84108,23010,1432702,0.89178618
84109,30170,1314994,0.894265827
84111,9730,458260,0.924974306
84112,470,7754,1
84115,27970,566783,0.948516267
84116,41960,623929,0.952335558
84117,28880,1474421,0.872229917
84118,56450,820872,0.958193091
84119,65680,884995,0.954933009
84120,66970,1025021,0.945050022
84121,47980,2125250,0.877448937
84123,45360,959694,0.919973545
84124,27040,1252158,0.893860947
84128,42730,690977,0.957406974
84302,33380,647591,0.921210306
84306,710,10844,0.929577465
84307,2070,37942,0.927536232
84308,370,5271,0.918918919
84309,800,15028,0.8875
84310,6180,259533,0.888349515
84311,1170,17888,0.931623932
84312,5840,95317,0.940068493
84314,1660,33494,0.93373494
84315,13180,292942,0.937784522
84317,3070,149999,0.856677524
84318,7510,163174,0.933422104
84319,12540,192066,0.947368421
84320,3260,59110,0.932515337
84321,49600,979437,0.948185484
84324,1480,38264,0.905405405
84325,3480,82361,0.936781609
84328,2540,61584,0.917322835
84331,380,5179,0.921052632
84332,11360,272550,0.926056338
84333,4260,71647,0.931924883
84335,20550,366893,0.943065693
84337,17830,329639,0.941110488
84338,640,9590,0.921875
84339,7820,182825,0.934782609
84340,5320,119488,0.92481203
84341,26250,652498,0.934857143
84401,47940,973181,0.943679599
84403,43470,1126086,0.913273522
84404,80740,1503736,0.935719594
84405,40970,900279,0.913107152
84414,41720,1098542,0.918504314
84501,15120,284827,0.907407407
84511,5640,84297,0.932624113
84520,930,12678,0.860215054
84521,800,11680,0.925
84525,1200,17457,0.925
84526,4370,86073,0.892448513
84532,11960,306904,0.884615385
84533,180,3670,0.888888889
84535,2970,53413,0.898989899
84542,1930,31619,0.911917098
84601,39790,595939,0.962050767
84604,41320,1301534,0.922555663
84606,24570,405092,0.971916972
84621,450,6712,0.933333333
84623,440,4827,0.931818182
84624,7700,126531,0.932467532
84627,6570,93117,0.946727549
84629,3780,63506,0.907407407
84630,440,5615,0.931818182
84631,4100,71053,0.914634146
84635,950,14536,0.905263158
84642,4710,66912,0.923566879
84645,4580,72039,0.958515284
84647,5560,86132,0.926258993
84648,9080,158841,0.93722467
84651,37750,662452,0.947019868
84653,15190,361391,0.939433838
84654,3330,59522,0.924924925
84655,20790,324847,0.963443963
84660,61890,1157358,0.958313136
84663,46220,894104,0.947641714
84664,15680,520115,0.939413265
84667,500,6702,0.92
84701,10680,190262,0.929775281
84713,5540,88631,0.918772563
84714,690,7693,0.913043478
84720,23790,463062,0.915931063
84721,33010,504445,0.943047561
84722,670,12920,0.850746269
84724,1460,20837,0.917808219
84737,24470,488599,0.896608092
84738,9900,301135,0.837373737
84739,500,7540,0.92
84741,6560,147033,0.859756098
84742,590,11341,0.898305085
84744,330,5426,0.878787879
84745,5440,80363,0.926470588
84747,1240,19337,0.911290323
84751,2440,34047,0.942622951
84754,5010,94849,0.910179641
84757,1820,47577,0.835164835
84762,260,6985,0.769230769
84765,9880,253453,0.913967611
84770,48140,1082358,0.889904445
84773,320,6980,0.84375
84774,2230,44792,0.887892377
84775,490,14026,0.795918367
84779,700,17923,0.857142857
84780,33750,939216,0.901925926
84782,990,21562,0.878787879
84783,910,35751,0.747252747
84790,61540,1634238,0.889177771
99999,217490,4881078,0.92376661
0,693890,21429642,0.858608713
5001,8120,227700,0.854679803
5032,2690,70932,0.855018587
5033,3390,81972,0.855457227
5034,330,10151,0.787878788
5035,600,16071,0.816666667
5036,1010,29804,0.811881188
5037,930,46730,0.838709677
5038,1460,34244,0.849315068
5039,980,23404,0.826530612
5040,640,14869,0.84375
5041,320,6972,0.875
5042,620,14055,0.822580645
5043,1010,34219,0.841584158
5045,1590,46031,0.817610063
5046,1350,32762,0.851851852
5048,2820,90440,0.84751773
5051,1100,24428,0.818181818
5052,410,8662,0.87804878
5053,360,16758,0.777777778
5055,4370,270071,0.837528604
5056,360,11327,0.805555556
5058,420,11057,0.833333333
5060,5150,132036,0.844660194
5061,1490,46325,0.825503356
5062,790,21192,0.82278481
5065,1390,37914,0.863309353
5067,300,13372,0.766666667
5068,3230,78283,0.86377709
5069,770,14848,0.857142857
5070,680,23811,0.808823529
5071,350,23290,0.771428571
5072,510,17320,0.823529412
5075,1500,51682,0.846666667
5076,590,11254,0.881355932
5077,1220,34098,0.852459016
5079,730,16219,0.876712329
5081,880,17618,0.829545455
5083,290,6030,0.862068966
5084,290,7004,0.827586207
5086,870,19723,0.873563218
5089,4560,131454,0.835526316
5091,3640,202032,0.78021978
5101,4280,92091,0.859813084
5142,800,17095,0.875
5143,4910,127748,0.83706721
5146,640,16664,0.796875
5148,1520,45740,0.842105263
5149,2180,70929,0.779816514
5150,1040,22192,0.807692308
5151,1340,38571,0.820895522
5152,450,18072,0.822222222
5153,830,21346,0.819277108
5154,900,26517,0.8
5155,1070,32927,0.85046729
5156,9280,212390,0.851293103
5158,1790,35568,0.865921788
5161,680,33540,0.764705882
5201,15680,340199,0.860969388
5250,3820,114039,0.840314136
5251,1500,79183,0.766666667
5252,440,9280,0.886363636
5253,680,19675,0.852941176
5255,4580,201492,0.834061135
5257,2720,71604,0.841911765
5260,400,10904,0.85
5261,2660,56173,0.84962406
5262,2700,75694,0.833333333
5301,15330,432216,0.844096543
5340,920,36497,0.836956522
5341,500,12247,0.82
5342,720,16848,0.861111111
5343,800,18852,0.85
5345,1820,49973,0.846153846
5346,4690,149038,0.825159915
5350,760,17657,0.842105263
5352,890,26317,0.831460674
5353,1160,30452,0.836206897
5354,2480,66538,0.870967742
5355,450,10160,0.844444444
5356,1260,33618,0.833333333
5358,430,9474,0.813953488
5359,590,15541,0.813559322
5360,480,11284,0.854166667
5361,830,19933,0.855421687
5362,300,11182,0.766666667
5363,2320,60863,0.827586207
5401,21930,858325,0.900592795
5403,22060,993569,0.856754306
5404,7520,200274,0.912234043
5408,11700,359247,0.864102564
5440,2280,50157,0.872807018
5441,760,18922,0.894736842
5442,380,7495,0.921052632
5443,7160,200052,0.865921788
5444,2310,61908,0.891774892
5445,4790,314608,0.868475992
5446,18760,649972,0.878997868
5448,1420,34159,0.88028169
5450,5820,126823,0.89347079
5452,25890,869453,0.882580147
5454,6400,181905,0.9109375
5455,1530,41022,0.895424837
5456,1360,46961,0.852941176
5457,1810,41091,0.889502762
5458,2420,86568,0.847107438
5459,2100,44205,0.9
5461,5950,209576,0.878991597
5462,2390,78657,0.887029289
5463,570,15520,0.842105263
5464,3340,93610,0.889221557
5465,7140,260177,0.880952381
5468,16430,452570,0.891052952
5471,910,20488,0.846153846
5472,2100,69412,0.852380952
5473,1580,53346,0.829113924
5474,1120,42781,0.794642857
5476,3230,54226,0.897832817
5477,5480,210109,0.886861314
5478,17830,459190,0.892877173
5482,9320,656293,0.829399142
5483,1790,41252,0.910614525
5486,2040,87334,0.81372549
5487,1720,42956,0.88372093
5488,8810,224572,0.883087401
5489,3950,137539,0.881012658
5491,6800,199095,0.85
5492,890,20903,0.876404494
5494,2080,75185,0.870192308
5495,13440,573899,0.857886905
5602,13280,437953,0.842620482
5641,17340,457377,0.866205306
5647,1200,25057,0.858333333
5648,570,16501,0.771929825
5649,1160,28184,0.853448276
5650,1110,32767,0.837837838
5651,1980,62972,0.853535354
5652,970,18219,0.896907216
5653,490,8879,0.897959184
5654,1390,29484,0.899280576
5655,3290,88063,0.854103343
5656,3350,73714,0.895522388
5658,1760,39691,0.863636364
5660,2160,79814,0.856481481
5661,6420,194961,0.855140187
5663,4850,130600,0.859793814
5667,2410,62919,0.858921162
5669,560,13059,0.857142857
5672,6290,442454,0.86645469
5673,3140,139847,0.831210191
5674,1700,74191,0.829411765
5675,1120,25599,0.848214286
5676,5920,192536,0.891891892
5677,2740,120147,0.850364964
5679,3610,86161,0.878116343
5680,2390,50677,0.89539749
5681,380,9414,0.842105263
5682,1470,40252,0.850340136
5701,20550,572263,0.833576642
5730,440,13061,0.772727273
5732,1070,29915,0.803738318
5733,6470,156758,0.848531685
5734,1340,36582,0.820895522
5735,3040,85494,0.825657895
5736,550,18535,0.818181818
5737,800,21627,0.875
5738,1180,37936,0.813559322
5739,1460,31980,0.869863014
5742,540,13701,0.833333333
5743,4600,97067,0.87173913
5744,570,15450,0.842105263
5747,240,5046,0.875
5748,370,6428,0.864864865
5751,1370,61049,0.832116788
5753,9270,365787,0.825242718
5757,1060,26870,0.849056604
5758,860,19180,0.837209302
5759,2120,57727,0.816037736
5760,1330,30460,0.857142857
5761,1230,32373,0.821138211
5762,500,18278,0.8
5763,3070,89950,0.843648208
5764,3240,74631,0.858024691
5765,2010,45983,0.870646766
5767,1120,33052,0.794642857
5769,1390,32983,0.841726619
5770,1210,32600,0.834710744
5772,550,14500,0.836363636
5773,2320,62158,0.831896552
5774,1260,30942,0.80952381
5775,690,13331,0.898550725
5776,280,5608,0.821428571
5777,3720,90318,0.846774194
5778,800,17184,0.8625
5819,9000,204546,0.868888889
5820,470,7025,0.914893617
5821,1290,35602,0.84496124
5822,2200,44761,0.836363636
5824,1280,25311,0.8828125
5826,950,21491,0.873684211
5827,590,16422,0.813559322
5828,2290,67007,0.820960699
5829,2760,68226,0.847826087
5830,1630,32343,0.865030675
5832,1130,30097,0.849557522
5836,1170,25713,0.837606838
5837,380,7093,0.868421053
5839,890,16644,0.865168539
5841,320,15398,0.6875
5842,690,11149,0.869565217
5843,2980,58853,0.862416107
5845,1400,25903,0.871428571
5846,1290,24424,0.837209302
5847,950,15751,0.894736842
5850,570,9905,0.859649123
5851,5940,127046,0.867003367
5853,540,13601,0.777777778
5855,7410,169259,0.850202429
5857,1550,33531,0.858064516
5858,280,5425,0.821428571
5859,2100,40294,0.880952381
5860,2910,53263,0.87628866
5862,370,15392,0.756756757
5866,700,12924,0.871428571
5867,810,15945,0.87654321
5868,390,8003,0.897435897
5871,1680,33314,0.851190476
5872,780,15303,0.846153846
5873,800,19792,0.825
5874,670,13762,0.820895522
5875,550,12378,0.8
5903,900,19685,0.822222222
5904,240,3658,0.875
5905,730,16984,0.808219178
5906,1240,22346,0.862903226
99999,19430,623881,0.810087494
0,9832850,329056471,0.901990776
20105,45740,1935439,0.965019676
20106,5900,194773,0.869491525
20109,50700,993102,0.950690335
20110,59630,1463489,0.931578065
20111,48670,1186486,0.942469694
20112,37990,1466795,0.919978942
20115,7050,341965,0.889361702
20117,2000,202562,0.865
20119,4840,162442,0.896694215
20120,53630,2152293,0.929517061
20121,35370,1260260,0.940627651
20124,19860,1476530,0.894259819
20129,860,75778,0.88372093
20130,330,15903,0.848484848
20132,23080,1058353,0.928509532
20135,3170,149489,0.864353312
20136,43700,1387991,0.957894737
20137,2370,129260,0.864978903
20141,10470,443013,0.934097421
20143,1460,74360,0.869863014
20144,1050,86619,0.838095238
20147,84650,3802415,0.921204962
20148,83080,3801607,0.971593645
20151,29480,1121897,0.925712347
20152,50830,2014915,0.963210702
20155,48540,1944964,0.913885455
20158,5860,295647,0.907849829
20164,51800,1277507,0.930694981
20165,44030,1996689,0.925051102
20166,16270,531636,0.953902889
20169,37340,1754870,0.919121585
20170,53700,1976334,0.926443203
20171,65740,3234730,0.937785214
20175,42120,2156889,0.933998101
20176,67530,3245234,0.930549385
20180,10490,452241,0.904671115
20181,12090,508357,0.909015715
20184,510,32805,0.882352941
20186,17580,681403,0.882821388
20187,24680,999164,0.908427877
20190,21760,1416054,0.884191176
20191,35450,1690574,0.89506347
20194,15510,1123277,0.887169568
20197,3330,320447,0.900900901
20198,2270,163639,0.850220264
22003,69970,2540732,0.896527083
22015,56280,2185843,0.901741294
22025,23670,816672,0.900718209
22026,26190,619394,0.954944635
22027,2960,217894,0.905405405
22030,63240,2938224,0.908444023
22031,39390,1820549,0.915460777
22032,38020,1646212,0.891109942
22033,47990,2181410,0.921650344
22039,25100,1812562,0.875298805
22041,31180,963484,0.896087235
22042,39840,1513817,0.910391566
22043,30180,1474751,0.91186216
22044,15130,609480,0.902842036
22046,23220,1429844,0.901378122
22060,13320,264324,0.963213213
22066,24160,3168938,0.887417219
22079,45400,1631498,0.932378855
22101,39650,5467017,0.869609079
22102,30070,3954279,0.894579315
22124,23650,1953149,0.891754757
22134,6490,97996,0.99229584
22150,34870,1068349,0.884714654
22151,22520,763063,0.89964476
22152,38930,1449867,0.905985101
22153,42580,1676444,0.909112259
22172,13140,303087,0.943683409
22180,32580,2005388,0.908532842
22181,19640,1415645,0.903258656
22182,34800,2654273,0.900574713
22191,92700,2159762,0.949406688
22192,75220,2374141,0.922228131
22193,109400,2586023,0.939853748
22201,36160,3048259,0.928926991
22202,22910,1632033,0.904845046
22203,23880,1457803,0.912479062
22204,59630,2099941,0.928391749
22205,23430,1469504,0.904822877
22206,22930,1181424,0.920191888
22207,41940,4117880,0.896280401
22209,12430,1079159,0.909090909
22211,700,20545,1
22213,4530,352318,0.911699779
22301,16560,1277049,0.92089372
22302,19990,1336615,0.904452226
22303,17480,728529,0.908466819
22304,53190,2270567,0.910321489
22305,19450,814249,0.942930591
22306,40010,1074260,0.930267433
22307,12280,878431,0.861563518
22308,18540,1202410,0.894282632
22309,41260,1401861,0.912748425
22310,36140,1512681,0.90647482
22311,21160,676736,0.919187146
22312,36100,1162029,0.917174515
22314,36110,3421472,0.875657713
22315,34820,1546754,0.911257898
22401,27990,876745,0.915684173
22405,42420,1247383,0.917727487
22406,33180,1027856,0.89933695
22407,75930,2029915,0.909521928
22408,39260,1042346,0.929190015
22427,3640,90743,0.868131868
22432,750,18594,0.8
22435,2660,50552,0.860902256
22436,980,17217,0.897959184
22437,630,15296,0.825396825
22438,480,12430,0.875
22443,9520,256980,0.857142857
22448,1580,52757,0.886075949
22454,1930,42979,0.865284974
22460,1880,35805,0.861702128
22469,2340,42928,0.876068376
22473,4840,133810,0.799586777
22476,380,6980,0.868421053
22480,1190,74339,0.596638655
22482,3220,113809,0.760869565
22485,30680,866145,0.921121252
22488,2080,35143,0.894230769
22503,3710,105554,0.805929919
22504,220,5659,0.772727273
22508,17310,507970,0.859618718
22511,1770,43089,0.830508475
22514,2660,60772,0.868421053
22520,6190,144478,0.849757674
22534,3650,79148,0.923287671
22535,810,23895,0.87654321
22538,340,7917,0.852941176
22539,2160,80768,0.712962963
22542,2360,51970,0.898305085
22546,21330,466058,0.92076887
22551,24980,753362,0.905124099
22553,20770,627508,0.916706789
22554,80660,2329594,0.947557649
22556,38140,1104533,0.941531201
22560,7730,175010,0.866752911
22567,3580,82495,0.88547486
22572,6680,138747,0.878742515
22576,1690,50608,0.816568047
22578,2450,114089,0.763265306
22580,5630,126501,0.898756661
22601,31440,841656,0.892811705
22602,37030,1065671,0.904941939
22603,17580,516105,0.858361775
22610,2350,71185,0.868085106
22611,10780,385593,0.871985158
22620,2710,114500,0.878228782
22623,810,15834,0.913580247
22624,3100,97307,0.877419355
22625,4500,130664,0.882222222
22627,880,38849,0.784090909
22630,38420,1013854,0.891202499
22637,2560,65334,0.890625
22639,730,56051,0.821917808
22640,390,17275,0.871794872
22641,300,7618,0.9
22642,5510,162389,0.909255898
22643,460,23505,0.826086957
22644,2600,69041,0.873076923
22645,5030,147506,0.894632207
22650,1060,22621,0.877358491
22652,1630,44158,0.828220859
22654,890,24710,0.865168539
22655,27610,694286,0.914523723
22656,6550,185995,0.920610687
22657,13810,310293,0.896451846
22660,2030,45263,0.886699507
22663,2040,55995,0.862745098
22664,10720,248078,0.874067164
22701,45070,1049203,0.911471045
22709,1190,28037,0.899159664
22712,13250,305118,0.936603774
22713,1710,50954,0.883040936
22714,1290,32821,0.899224806
22715,1350,35343,0.851851852
22716,880,30073,0.829545455
22718,880,19242,0.897727273
22719,340,9929,0.823529412
22720,1110,35610,0.891891892
22724,2970,109697,0.878787879
22726,980,22028,0.908163265
22727,6320,172027,0.868670886
22728,3740,117921,0.893048128
22731,270,5713,0.851851852
22732,370,8812,0.864864865
22733,1560,49994,0.871794872
22734,4230,96859,0.93144208
22735,2570,63252,0.883268482
22736,740,19287,0.918918919
22737,4090,109607,0.899755501
22738,1220,29719,0.885245902
22740,1340,57765,0.791044776
22741,270,6222,0.888888889
